book_id,title,authors,language_code,primary_genre,average_rating,ratings_count,item_idx
303,"The Secret (The Secret, #1)",Rhonda Byrne,eng,ENG,3.62,241537,302
304,I Know This Much Is True,Wally Lamb,eng,ENG,4.17,246917,303
305,Pet Sematary,Stephen King,eng,ENG,3.91,256383,304
306,She's Come Undone,Wally Lamb,en-US,EN-US,3.84,259576,305
307,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,eng,ENG,4.57,245686,306
308,Can You Keep a Secret?,Sophie Kinsella,en-US,EN-US,3.83,278747,307
309,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,en-US,EN-US,4.16,341826,308
310,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,en-US,EN-US,3.7,248804,309
311,The Thorn Birds,Colleen McCullough,eng,ENG,4.22,255651,310
312,The Graveyard Book,"Neil Gaiman, Dave McKean",en-US,EN-US,4.12,302303,311
313,The Light Between Oceans,M.L. Stedman,eng,ENG,4.0,243526,312
314,"Inkheart (Inkworld, #1)","Cornelia Funke, Anthea Bell",en-US,EN-US,3.86,285011,313
315,Who Moved My Cheese?,"Spencer Johnson, Kenneth H. Blanchard",eng,ENG,3.74,237272,314
316,A Walk in the Woods,Bill Bryson,eng,ENG,4.05,250192,315
317,I Know Why the Caged Bird Sings,Maya Angelou,en-US,EN-US,4.19,270859,316
318,Orphan Train,Christina Baker Kline,eng,ENG,4.14,226091,317
319,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,eng,ENG,4.3,300553,318
320,"Where'd You Go, Bernadette",Maria Semple,eng,ENG,3.9,215453,319
321,Where the Red Fern Grows,Wilson Rawls,unknown,UNKNOWN,4.04,268548,320
322,Neverwhere,Neil Gaiman,eng,ENG,4.18,268318,321
323,The Unbearable Lightness of Being,"Milan Kundera, Michael Henry Heim",eng,ENG,4.08,205279,322
324,Fangirl,Rainbow Rowell,eng,ENG,4.12,340379,323
325,A Prayer for Owen Meany,John Irving,eng,ENG,4.22,226964,324
326,White Oleander,Janet Fitch,eng,ENG,3.93,245674,325
327,"Legend (Legend, #1)",Marie Lu,eng,ENG,4.19,299998,326
328,Nineteen Minutes,Jodi Picoult,eng,ENG,4.1,235978,327
329,The Last Lecture,"Randy Pausch, Jeffrey Zaslow",eng,ENG,4.25,241869,328
330,"The Eye of the World (Wheel of Time, #1)",Robert Jordan,eng,ENG,4.18,260184,329
331,The Pact,Jodi Picoult,en-US,EN-US,4.0,221225,330
332,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,eng,ENG,4.01,268355,331
333,Still Alice,Lisa Genova,eng,ENG,4.3,223432,332
334,"Reflected in You (Crossfire, #2)",Sylvia Day,eng,ENG,4.33,252564,333
335,James and the Giant Peach,"Roald Dahl, Quentin Blake",eng,ENG,3.99,270402,334
336,"1st to Die (Women's Murder Club, #1)",James Patterson,en-US,EN-US,4.05,233984,335
337,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,eng,ENG,4.37,222842,336
338,One Day,David Nicholls,eng,ENG,3.77,222926,337
339,Goodnight Moon,"Margaret Wise Brown, Clement Hurd",en-US,EN-US,4.27,244842,338
340,"I Am Number Four (Lorien Legacies, #1)",Pittacus Lore,en-US,EN-US,3.94,253437,339
341,The Iliad,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",eng,ENG,3.83,241088,340
342,The Casual Vacancy,J.K. Rowling,eng,ENG,3.28,231835,341
343,The Runaway Jury,John Grisham,eng,ENG,3.96,222712,342
344,Naked,David Sedaris,en-US,EN-US,4.08,201337,343
345,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,en-US,EN-US,3.96,250000,344
346,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",eng,ENG,3.98,247521,345
347,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,eng,ENG,3.96,250221,346
348,We Were Liars,E. Lockhart,eng,ENG,3.85,273442,347
349,'Salem's Lot,Stephen King,en-GB,EN-GB,3.99,228680,348
350,Fear and Loathing in Las Vegas,"Hunter S. Thompson, Ralph Steadman",eng,ENG,4.08,232489,349
351,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,eng,ENG,4.46,307994,350
352,Yes Please,Amy Poehler,eng,ENG,3.81,251082,351
353,Othello,William Shakespeare,eng,ENG,3.88,238875,352
354,Beloved,Toni Morrison,eng,ENG,3.77,233825,353
355,"Graceling (Graceling Realm, #1)",Kristin Cashore,en-CA,EN-CA,4.1,281185,354
356,"The Bad Beginning (A Series of Unfortunate Events, #1)","Lemony Snicket, Brett Helquist",eng,ENG,3.89,275670,355
357,All Quiet on the Western Front,"Erich Maria Remarque, A.W. Wheen",en-US,EN-US,3.92,249113,356
358,"Oh, The Places You'll Go!",Dr. Seuss,en-US,EN-US,4.34,257260,357
359,And the Mountains Echoed,Khaled Hosseini,eng,ENG,4.03,199326,358
360,Do Androids Dream of Electric Sheep?,"Philip K. Dick, Roger Zelazny",eng,ENG,4.08,223828,359
361,Oliver Twist,"Charles Dickens, George Cruikshank, Philip Horne",eng,ENG,3.85,230181,360
362,The Screwtape Letters,C.S. Lewis,eng,ENG,4.21,116277,361
363,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,en-US,EN-US,4.08,259479,362
364,How the Grinch Stole Christmas!,Dr. Seuss,eng,ENG,4.36,250602,363
365,V for Vendetta,"Alan Moore, David   Lloyd",eng,ENG,4.25,210682,364
366,John Adams,David McCullough,eng,ENG,4.05,215780,365
367,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,eng,ENG,3.94,205986,366
368,"The Subtle Knife (His Dark Materials, #2)",Philip Pullman,eng,ENG,4.1,242503,367
369,"Stargirl (Stargirl, #1)",Jerry Spinelli,eng,ENG,3.74,237560,368
370,"The Red Pyramid (Kane Chronicles, #1)",Rick Riordan,eng,ENG,4.06,232791,369
371,Stranger in a Strange Land,Robert A. Heinlein,eng,ENG,3.91,220301,370
372,Dress Your Family in Corduroy and Denim,David Sedaris,eng,ENG,4.08,191923,371
373,The BFG,"Roald Dahl, Quentin Blake",eng,ENG,4.22,245855,372
374,A Short History of Nearly Everything,Bill Bryson,en-US,EN-US,4.19,191535,373
375,The Call of the Wild,Jack London,eng,ENG,3.83,223932,374
376,"The Death Cure (Maze Runner, #3)",James Dashner,eng,ENG,3.77,223674,375
377,Stardust,Neil Gaiman,eng,ENG,4.07,237602,376
378,The Namesake,Jhumpa Lahiri,en-US,EN-US,3.96,184211,377
379,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,eng,ENG,3.99,226622,378
380,Norwegian Wood,"Haruki Murakami, Jay Rubin",eng,ENG,4.02,183988,379
381,Where the Heart Is,Billie Letts,en-US,EN-US,4.0,208333,380
382,"Will Grayson, Will Grayson","John Green, David Levithan",eng,ENG,3.84,236431,381
383,A Million Little Pieces,James Frey,en-CA,EN-CA,3.62,184241,382
384,"Frostbite (Vampire Academy, #2)",Richelle Mead,eng,ENG,4.3,256745,383
385,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,eng,ENG,4.04,202135,384
386,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Scott O'Dell,en-CA,EN-CA,3.8,236015,385
387,The Crucible,"Arthur Miller, Christopher Bigsby",eng,ENG,3.55,242980,386
388,"Hatchet (Brian's Saga, #1)",Gary Paulsen,en-US,EN-US,3.68,222553,387
389,"The Final Empire (Mistborn, #1)",Brandon Sanderson,eng,ENG,4.43,208944,388
390,The Strange Case of Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",eng,ENG,3.79,223535,389
391,The Lorax,Dr. Seuss,eng,ENG,4.35,226564,390
392,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,en-US,EN-US,3.96,254852,391
393,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,eng,ENG,4.24,274987,392
394,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,en-US,EN-US,4.37,266742,393
395,For Whom the Bell Tolls,Ernest Hemingway,eng,ENG,3.95,195063,394
396,Hotel on the Corner of Bitter and Sweet,Jamie Ford,eng,ENG,3.98,197294,395
397,Perfume: The Story of a Murderer,"Patrick Süskind, John E. Woods",eng,ENG,4.0,178135,396
398,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,eng,ENG,3.73,179347,397
399,The Tales of Beedle the Bard,J.K. Rowling,en-US,EN-US,4.06,284833,398
400,Neuromancer,William Gibson,eng,ENG,3.88,183878,399
401,A Farewell to Arms,Ernest Hemingway,en-US,EN-US,3.79,186613,400
402,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,en-GB,EN-GB,4.15,195689,401
403,The Art of War,"Sun Tzu, Thomas Cleary",eng,ENG,3.95,167332,402
404,Defending Jacob,William Landay,eng,ENG,3.97,182025,403
405,Breakfast of Champions,Kurt Vonnegut Jr.,eng,ENG,4.08,178154,404
406,The New Drawing on the Right Side of the Brain,Betty Edwards,en-US,EN-US,3.84,218264,405
407,Bel Canto,Ann Patchett,eng,ENG,3.92,192330,406
408,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,eng,ENG,4.0,171558,407
409,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,unknown,UNKNOWN,4.26,207508,408
410,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,en-US,EN-US,3.61,199346,409
411,The Undomestic Goddess,Sophie Kinsella,eng,ENG,3.82,200509,410
412,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,en-US,EN-US,4.23,165675,411
413,The Three Musketeers,Alexandre Dumas,unknown,UNKNOWN,4.06,195274,412
414,Little Bee,Chris Cleave,en-US,EN-US,3.7,116784,413
415,"Evermore (The Immortals, #1)",Alyson Noel,en-US,EN-US,3.59,230031,414
416,The Witches,"Roald Dahl, Quentin Blake",en-US,EN-US,4.17,221431,415
417,The Thirteenth Tale,Diane Setterfield,eng,ENG,3.95,213200,416
418,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,eng,ENG,4.37,224247,417
419,"Blood Promise (Vampire Academy, #4)",Richelle Mead,en-US,EN-US,4.35,231853,418
420,Message in a Bottle,Nicholas Sparks,en-US,EN-US,3.95,185116,419
421,The Paris Wife,Paula McLain,eng,ENG,3.79,191850,420
422,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,eng,ENG,4.74,190050,421
423,"The Elite (The Selection, #2)",Kiera Cass,eng,ENG,4.02,234247,422
424,The Name of the Rose,"Umberto Eco, William Weaver, Seán Barrett",en-US,EN-US,4.11,200217,423
425,Go Ask Alice,"Beatrice Sparks, Anonymous",eng,ENG,3.77,196677,424
426,A Confederacy of Dunces,"John Kennedy Toole, Walker Percy",eng,ENG,3.89,170776,425
427,The Importance of Being Earnest,Oscar Wilde,eng,ENG,4.17,210630,426
428,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,eng,ENG,4.47,277491,427
429,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,eng,ENG,3.97,190590,428
430,Kafka on the Shore,"Haruki Murakami, Philip Gabriel",en-US,EN-US,4.13,167593,429
431,"Red Dragon (Hannibal Lecter, #1)",Thomas Harris,eng,ENG,4.01,194013,430
432,"I, Robot (Robot #0.1)",Isaac Asimov,eng,ENG,4.17,198368,431
433,"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,eng,ENG,4.21,227021,432
434,"Crescendo (Hush, Hush, #2)",Becca Fitzpatrick,en-US,EN-US,4.07,226237,433
435,Before I Fall,Lauren Oliver,eng,ENG,3.92,220160,434
436,The God of Small Things,Arundhati Roy,eng,ENG,3.91,165378,435
437,The Invention of Wings,Sue Monk Kidd,en-US,EN-US,4.23,168006,436
438,What Alice Forgot,Liane Moriarty,eng,ENG,4.05,165704,437
439,A Brief History of Time,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",eng,ENG,4.12,165628,438
440,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,eng,ENG,4.26,168911,439
441,Under the Dome,Stephen King,eng,ENG,3.89,183292,440
442,Snow Crash,Neal Stephenson,eng,ENG,4.02,175883,441
443,Just Listen,Sarah Dessen,en-US,EN-US,4.06,202180,442
444,"Winnie-the-Pooh (Winnie-the-Pooh, #1)","A.A. Milne, Ernest H. Shepard",eng,ENG,4.34,207550,443
445,Before I Go to Sleep,S.J. Watson,en-CA,EN-CA,3.87,180896,444
446,A Study in Scarlet,Arthur Conan Doyle,eng,ENG,4.15,201499,445
447,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,eng,ENG,4.03,211645,446
448,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,en-US,EN-US,3.9,170491,447
449,"Betrayed (House of Night, #2)","P.C. Cast, Kristin Cast",en-US,EN-US,3.93,205340,448
450,"Storm Front (The Dresden Files, #1)",Jim Butcher,en-US,EN-US,4.02,203053,449
451,Northanger Abbey,"Jane Austen, Alfred MacAdam",eng,ENG,3.8,205167,450
452,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,eng,ENG,4.1,260048,451
453,Cold Mountain,Charles Frazier,en-US,EN-US,3.83,185979,452
454,If You Give a Mouse a Cookie,"Laura Joffe Numeroff, Felicia Bond",en-US,EN-US,4.24,198083,453
455,"Something Blue (Darcy & Rachel, #2)",Emily Giffin,en-US,EN-US,3.92,172417,454
456,A Streetcar Named Desire,Tennessee Williams,eng,ENG,3.97,194493,455
457,The Historian,Elizabeth Kostova,eng,ENG,3.77,190473,456
458,Station Eleven,Emily St. John Mandel,eng,ENG,4.02,160466,457
459,A Man Called Ove,"Fredrik Backman, Henning Koch",eng,ENG,4.35,183777,458
460,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,eng,ENG,4.59,162099,459
461,"The Good Earth (House of Earth, #1)",Pearl S. Buck,eng,ENG,3.97,182220,460
462,Ways of Seeing,John Berger,eng,ENG,3.75,155658,461
463,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,eng,ENG,4.31,178110,462
464,Holy Bible: King James Version,Anonymous,eng,ENG,4.43,159457,463
465,In Her Shoes,Jennifer Weiner,unknown,UNKNOWN,3.78,167400,464
466,The Hobbit: Graphic Novel,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",eng,ENG,4.48,155338,465
467,The Brief Wondrous Life of Oscar Wao,Junot Díaz,eng,ENG,3.89,160330,466
468,Their Eyes Were Watching God,Zora Neale Hurston,eng,ENG,3.87,181106,467
469,Fantastic Beasts and Where to Find Them,"Newt Scamander, J.K. Rowling, Albus Dumbledore",eng,ENG,3.95,185928,468
470,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Malala Yousafzai, Christina Lamb",eng,ENG,4.06,214412,469
471,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",eng,ENG,3.84,205064,470
472,Man's Search for Meaning,Viktor E. Frankl,eng,ENG,4.33,171281,471
473,"In the Woods (Dublin Murder Squad, #1)",Tana French,eng,ENG,3.74,188024,472
474,The God Delusion,Richard Dawkins,eng,ENG,3.89,162740,473
475,"Where She Went (If I Stay, #2)",Gayle Forman,en-US,EN-US,4.06,193141,474
476,The World According to Garp,John Irving,eng,ENG,4.07,167106,475
477,"Killing Floor (Jack Reacher, #1)",Lee Child,eng,ENG,4.04,162972,476
478,Robinson Crusoe,"Daniel Defoe, Gerald McCann, Virginia Woolf",eng,ENG,3.66,178188,477
479,The Prince,"Niccolò Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",eng,ENG,3.78,153128,478
480,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,eng,ENG,4.06,192315,479
481,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,eng,ENG,4.13,175771,480
482,The Kitchen House,Kathleen Grissom,en-CA,EN-CA,4.18,168082,481
483,Franny and Zooey,J.D. Salinger,en-US,EN-US,3.98,152906,482
484,Choke,Chuck Palahniuk,eng,ENG,3.69,154643,483
485,The Brothers Karamazov,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",eng,ENG,4.3,155838,484
486,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,eng,ENG,3.85,198809,485
487,The Andromeda Strain,Michael Crichton,unknown,UNKNOWN,3.87,173186,486
488,The Green Mile,Stephen King,eng,ENG,4.42,173950,487
489,The Prophet,Kahlil Gibran,eng,ENG,4.22,142641,488
490,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,eng,ENG,4.35,184007,489
491,"Untamed (House of Night, #4)","P.C. Cast, Kristin Cast",en-US,EN-US,3.95,191743,490
492,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,en-US,EN-US,4.04,164287,491
493,Mere Christianity,C.S. Lewis,eng,ENG,4.31,184759,492
494,The Secret History,Donna Tartt,eng,ENG,4.07,168405,493
495,A Heartbreaking Work of Staggering Genius,Dave Eggers,eng,ENG,3.68,145459,494
496,"The Clan of the Cave Bear (Earth's Children, #1)",Jean M. Auel,eng,ENG,4.02,176062,495
497,Black Beauty,Anna Sewell,eng,ENG,3.94,183255,496
498,War and Peace,"Leo Tolstoy, Henry Gifford, Aylmer Maude, Louise Maude",eng,ENG,4.11,168037,497
499,American Psycho,Bret Easton Ellis,eng,ENG,3.81,166083,498
500,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,eng,ENG,3.76,193140,499
501,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",Alexander McCall Smith,eng,ENG,3.75,180320,500
502,"The Walking Dead, Vol. 01: Days Gone Bye","Robert Kirkman, Tony Moore",en-GB,EN-GB,4.3,164530,501
503,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,eng,ENG,4.12,170841,502
504,Redeeming Love,Francine Rivers,eng,ENG,4.48,157506,503
505,"Left Behind (Left Behind, #1)","Tim LaHaye, Jerry B. Jenkins",eng,ENG,3.81,161173,504
506,"The One (The Selection, #3)",Kiera Cass,eng,ENG,4.21,139544,505
507,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins,eng,ENG,4.49,129665,506
508,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,eng,ENG,3.6,152786,507
509,Remember Me?,Sophie Kinsella,eng,ENG,3.76,170096,508
510,"The Great Hunt (Wheel of Time, #2)",Robert Jordan,en-US,EN-US,4.2,162595,509
511,"Postmortem (Kay Scarpetta, #1)",Patricia Cornwell,eng,ENG,4.01,167379,510
512,The Complete Stories and Poems,Edgar Allan Poe,en-US,EN-US,4.37,160063,511
513,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",en-US,EN-US,4.42,171384,512
514,The Adventures of Sherlock Holmes,Arthur Conan Doyle,eng,ENG,4.29,139816,513
515,The Prince of Tides,Pat Conroy,eng,ENG,4.22,159596,514
516,The Amazing Adventures of Kavalier & Clay,Michael Chabon,eng,ENG,4.17,147717,515
517,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,eng,ENG,4.07,198627,516
518,Peter Pan,"J.M. Barrie, Michael Hague",en-US,EN-US,4.1,169306,517
519,"Pretties (Uglies, #2)",Scott Westerfeld,eng,ENG,3.85,193405,518
520,The Wind-Up Bird Chronicle,"Haruki Murakami, Jay Rubin",eng,ENG,4.17,133408,519
521,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",Michael Connelly,eng,ENG,4.14,149438,520
522,Cloud Atlas,David Mitchell,eng,ENG,4.01,152441,521
523,The Things They Carried,Tim O'Brien,en-US,EN-US,4.12,168678,522
524,Wall and Piece,Banksy,eng,ENG,3.83,149453,523
525,"Pandemonium (Delirium, #2)",Lauren Oliver,eng,ENG,4.07,181656,524
526,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,eng,ENG,3.89,150055,525
527,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,eng,ENG,3.97,190565,526
528,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,eng,ENG,4.23,153809,527
529,Gulliver's Travels,"Jonathan Swift, Robert DeMaria Jr.",eng,ENG,3.55,168727,528
530,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",eng,ENG,4.06,175616,529
531,Beowulf,"Unknown, Seamus Heaney",en-US,EN-US,3.42,155903,530
532,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",eng,ENG,4.23,145267,531
533,Go Set a Watchman,Harper Lee,eng,ENG,3.31,138669,532
534,When You Are Engulfed in Flames,David Sedaris,en-US,EN-US,4.04,150898,533
535,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,eng,ENG,4.04,198283,534
536,"Red Queen (Red Queen, #1)",Victoria Aveyard,eng,ENG,4.08,83354,535
537,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,eng,ENG,4.03,155977,536
538,Midnight in the Garden of Good and Evil,John Berendt,eng,ENG,3.9,167997,537
539,"Hopeless (Hopeless, #1)",Colleen Hoover,eng,ENG,4.34,189938,538
540,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",eng,ENG,4.2,199872,539
541,The Truth About Forever,Sarah Dessen,en-US,EN-US,4.13,179415,540
542,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,eng,ENG,3.9,189671,541
543,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,eng,ENG,4.42,206792,542
544,"Little House on the Prairie (Little House, #2)","Laura Ingalls Wilder, Garth Williams",eng,ENG,4.18,195424,543
545,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",eng,ENG,4.29,173469,544
546,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,eng,ENG,3.76,139411,545
547,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",eng,ENG,3.8,159752,546
548,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,en-US,EN-US,3.9,156328,547
549,Corduroy,Don Freeman,en-US,EN-US,4.28,160860,548
550,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,eng,ENG,4.17,133271,549
551,Life After Life,Kate Atkinson,eng,ENG,3.74,138454,550
552,The Rescue,Nicholas Sparks,en-US,EN-US,4.1,142092,551
553,Needful Things,Stephen King,unknown,UNKNOWN,3.87,153821,552
554,"Voyager (Outlander, #3)",Diana Gabaldon,eng,ENG,4.38,157395,553
555,"Hamlet: Screenplay, Introduction And Film Diary","Kenneth Branagh, William Shakespeare",eng,ENG,4.12,156869,554
556,Cujo,Stephen King,spa,SPA,3.65,158215,555
557,The Virgin Suicides,Jeffrey Eugenides,eng,ENG,3.83,159249,556
558,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,eng,ENG,4.13,199572,557
559,Tess of the D'Urbervilles,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",eng,ENG,3.77,171599,558
560,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",eng,ENG,3.64,158877,559
561,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",en-US,EN-US,4.22,178432,560
562,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,eng,ENG,4.64,144822,561
563,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,en-GB,EN-GB,4.03,181323,562
564,It's Kind of a Funny Story,Ned Vizzini,en-US,EN-US,4.14,161001,563
565,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,eng,ENG,4.35,150736,564
566,"After You (Me Before You, #2)",Jojo Moyes,eng,ENG,3.7,99342,565
567,The Language of Flowers,Vanessa Diffenbaugh,eng,ENG,4.07,140076,566
568,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)","Frank Miller, Klaus Janson, Lynn Varley",eng,ENG,4.25,135979,567
